sina_code,name,tag,amount,today_pct,turnover,open_pct,price,risk_level,risk_msg,trigger_next,risk_rule,pct_10,link_dragon,vol,vol_prev,vol_ratio,code
sz002943,宇晶股份,🔥焚诀/爆量,1139000000.0,9.73,16.47,-0.44,54.82,🟢 Safe,-,-,,56.99,,0,0,0,002943
sz002213,大为股份,★人气,1119000000.0,0.35,18.88,-1.62,28.5,🟢 Safe,-,-,,9.83,,0,0,0,002213
sz301216,万凯新材,首板/🔥20cm,1098000000.0,15.16,10.05,-0.17,20.36,🟢 Safe,-,-,,17.01,,0,0,0,301216
sh600537,亿晶光电,🐉龙虎榜,1019000000.0,-8.12,21.74,-9.74,3.96,🟢 Safe,-,-,,3.13,,0,0,0,600537
sh603031,安孚科技,1板/航天,981000000.0,9.99,9.14,0.67,52.5,🟢 Safe,-,-,,13.88,,0,0,0,603031
sz002279,久其软件,1板/智能体/信创/AI,952000000.0,9.95,13.92,0.0,9.06,🟢 Safe,-,-,,20.16,,0,0,0,002279
sz301087,可孚医疗,首板/👀焚诀预期/炸板,927999999.9999999,13.52,8.98,0.06,54.0,🟢 Safe,-,-,,18.42,,0,0,0,301087
sz002582,好想你,🔥焚诀,909000000.0,6.22,22.59,-2.31,11.96,🟢 Safe,-,-,,10.43,,0,0,0,002582
sz002725,跃岭股份,首板/👀焚诀预期/炸板,881000000.0,2.82,22.75,2.59,17.85,🟢 Safe,-,-,,3.24,,0,0,0,002725
sh603125,常青科技,🐉龙虎榜/首板/👀焚诀预期/炸板,844999999.9999999,1.07,41.69,9.87,18.94,🟢 Safe,-,-,,7.25,,0,0,0,603125
sh603037,凯众股份,首板/👀焚诀预期/炸板,801000000.0,7.38,17.77,0.25,17.03,🟢 Safe,-,-,,27.18,,0,0,0,603037
sz002218,拓日新能,🔥焚诀,799000000.0,1.3,12.38,-1.73,4.68,🟢 Safe,-,-,,14.15,,0,0,0,002218
sz300792,壹网壹创,首板,739000000.0,10.85,10.87,-0.37,33.0,🟢 Safe,-,-,,19.61,,0,0,0,300792
sz301667,纳百川,🐉龙虎榜,728000000.0,5.08,41.32,-0.51,78.16,🟢 Safe,-,-,,-32.03,,0,0,0,301667
sz300986,志特新材,🐉龙虎榜/★人气/4板/机器人/AI/🔥20cm,700000000.0,19.98,7.41,16.72,23.18,🟢 Safe,-,-,,128.6,,0,0,0,300986
sz002309,中利集团,🐉龙虎榜/📉跌停/博弈修复,671000000.0,-9.91,9.55,-5.41,3.0,🟢 Safe,-,-,,-13.04,,0,0,0,002309
sz301079,邵阳液压,🐉龙虎榜/2板/航天/🔥20cm,668000000.0,20.01,19.75,15.03,49.6,安全,67.87%,次日 +18.67%,10日偏离值100%,74.96,,0,0,0,301079
sh600226,亨通股份,🔥焚诀,651000000.0,2.18,3.92,0.0,5.63,🟢 Safe,-,-,,14.66,,0,0,0,600226
sz002971,和远气体,1板,612000000.0,10.01,11.35,10.01,33.63,🟢 Safe,-,-,,10.15,,0,0,0,002971
sz002977,天箭科技,1板/航天/军工,602000000.0,10.0,24.93,-0.29,37.39,🟢 Safe,-,-,,-7.11,,0,0,0,002977
sh600135,乐凯胶片,🐉龙虎榜/2板/航天,586000000.0,10.03,8.64,-2.42,12.72,🟢 Safe,-,-,,46.54,,0,0,0,600135
sz002510,天汽模,1板,570000000.0,10.03,7.4,0.56,7.79,🟢 Safe,-,-,,8.19,,0,0,0,002510
sz002843,泰嘉股份,1板/航天/AI,567000000.0,9.99,10.42,0.4,22.02,🟢 Safe,-,-,,10.43,,0,0,0,002843
sh688399,硕世生物,首板,550000000.0,13.31,8.77,-0.66,77.21,🟢 Safe,-,-,,13.71,,0,0,0,688399
sz002774,快意电梯,🐉龙虎榜/★人气/4板,530000000.0,10.04,14.58,0.0,13.59,🟢 Safe,-,-,,43.05,,0,0,0,002774
sh601608,中信重工,1板/航天/机器人,529000000.0,9.94,1.6,0.59,7.41,🟢 Safe,-,-,,17.25,,0,0,0,601608
sh603156,养元饮品,🔥焚诀,487000000.0,0.8,1.25,-0.55,31.34,🟢 Safe,-,-,,20.54,,0,0,0,603156
sz002542,中化岩土,1板/低空,463000000.0,10.06,7.17,-0.3,3.72,🟢 Safe,-,-,,12.05,,0,0,0,002542
sz002324,普利特,🐉龙虎榜/★人气/4板/航天,425000000.0,10.0,2.34,10.0,23.42,🟢 Safe,-,-,,78.64,,0,0,0,002324
sz003037,三和管桩,1板,416000000.0,10.04,7.9,0.37,8.99,🟢 Safe,-,-,,16.45,,0,0,0,003037
sz002677,浙江美大,🔥焚诀/1板/AI,409999999.99999994,10.03,7.87,-2.48,10.2,🟢 Safe,-,-,,18.47,,0,0,0,002677
sh600094,大名城,首板/👀焚诀预期/炸板,405999999.99999994,6.89,4.3,-0.95,4.5,🟢 Safe,-,-,,8.43,,0,0,0,600094
sh603057,紫燕食品,🐉龙虎榜/首板/👀焚诀预期/炸板,355000000.0,7.88,3.5,1.09,24.77,🟢 Safe,-,-,,27.16,,0,0,0,603057
sz002248,华东数控,1板,352000000.0,10.01,8.96,2.12,12.97,🟢 Safe,-,-,,18.23,,0,0,0,002248
sh603017,中衡设计,1板/航天/低空,337000000.0,10.01,10.51,2.82,12.09,🟢 Safe,-,-,,20.42,,0,0,0,603017
sz300736,百邦科技,首板,332000000.0,13.06,15.07,0.06,18.18,🟢 Safe,-,-,,20.4,,0,0,0,300736
sz001400,江顺科技,🐉龙虎榜/🏃养家离场/★人气/3板/航天,314000000.0,10.0,20.73,0.0,103.26,🟢 Safe,-,-,,56.1,,0,0,0,001400
sz002350,北京科锐,🔥焚诀,306000000.0,0.57,6.59,-0.69,8.78,🟢 Safe,-,-,,7.07,,0,0,0,002350
sh688237,超卓航科,首板,295000000.0,11.17,6.08,0.0,55.65,🟢 Safe,-,-,,16.57,,0,0,0,688237
sz301515,港通医疗,1板/🔥20cm,291000000.0,20.02,18.8,1.18,25.48,🟢 Safe,-,-,,27.08,,0,0,0,301515
sz002173,创新医疗,F佬/创新医疗(脑机龙头/暂时没动/等分歧) # 复盘：暂时没到参与时候，等分歧日/★人气/4板,288000000.0,9.99,2.2,9.99,31.49,🟢 Safe,-,-,,49.53,,0,0,0,002173
sz003007,直真科技,1板/卫星/航天/算力,264000000.0,9.99,9.28,1.02,40.83,🟢 Safe,-,-,,26.64,,0,0,0,003007
sh600477,杭萧钢构,🐉龙虎榜/1板,244000000.0,10.1,3.14,10.1,3.27,🟢 Safe,-,-,,24.33,,0,0,0,600477
sz002554,惠博普,1板,225000000.0,9.91,4.92,0.31,3.55,🟢 Safe,-,-,,9.23,,0,0,0,002554
sz002631,德尔未来,🔥焚诀,221000000.0,1.87,4.7,0.68,5.99,🟢 Safe,-,-,,2.57,,0,0,0,002631
sz002989,中天精装,1板,193000000.0,9.99,3.37,0.48,32.27,🟢 Safe,-,-,,11.28,,0,0,0,002989
sh600215,派斯林,1板/机器人/AI,137000000.0,10.01,3.93,1.14,7.69,🟢 Safe,-,-,,13.93,,0,0,0,600215
sz002316,亚联发展,1板,124000000.0,9.96,7.12,0.0,5.19,🟢 Safe,-,-,,9.73,,0,0,0,002316
sh603015,弘讯科技,🐉龙虎榜/2板,78114100.0,9.97,1.24,9.97,15.55,🟢 Safe,-,-,,26.32,,0,0,0,603015
sz002931,锋龙股份,🐉龙虎榜/★人气/10板/机器人,75812900.0,10.0,0.81,10.0,46.42,🟢 Safe,-,-,,159.47,,0,0,0,002931
sh600337,美克家居,🐉龙虎榜/★人气/4板/AI/⚠️流动性差,36196400.0,10.05,0.59,10.05,4.27,🟢 Safe,-,-,,42.81,,0,0,0,600337
sz300589,江龙船艇,🐉龙虎榜/首板,0.0,11.3,39.73,0.1,22.46,🟢 Safe,-,-,,17.47,,0,0,0,300589
sh600973,宝胜股份,🔥焚诀,0.0,1.92,16.19,0.38,7.96,🟢 Safe,-,-,,22.09,,0,0,0,600973
sh688089,嘉必优,📉跌停/博弈修复,0.0,-11.91,11.62,-13.54,21.15,🟢 Safe,-,-,,-11.69,,0,0,0,688089
sz000566,海南海药,首板/👀焚诀预期/炸板,0.0,5.21,21.0,2.54,7.47,🟢 Safe,-,-,,-14.73,,0,0,0,000566
sh603950,长源东谷,1板,0.0,9.99,3.68,-0.11,31.05,🟢 Safe,-,-,,5.83,,0,0,0,603950
sh688636,智明达,首板,0.0,11.49,10.85,-1.25,48.89,🟢 Safe,-,-,,27.92,,0,0,0,688636
sh603716,塞力医疗,🐉龙虎榜/1板,0.0,9.98,33.31,-2.76,26.66,🟢 Safe,-,-,,23.31,,0,0,0,603716
sh603650,彤程新材,🐉龙虎榜/2板,0.0,10.01,10.21,7.99,56.73,🟢 Safe,-,-,,22.16,,0,0,0,603650
sh605116,奥锐特,1板,0.0,10.0,1.2,0.39,28.27,🟢 Safe,-,-,,22.75,,0,0,0,605116
sh600895,张江高科,★人气,0.0,-0.17,6.1,-2.07,46.75,🟢 Safe,-,-,,18.96,,0,0,0,600895
sh605086,龙高股份,1板,0.0,9.99,3.41,-0.47,48.88,🟢 Safe,-,-,,24.09,,0,0,0,605086
sh600783,鲁信创投,持仓/鲁信创投/🐉龙虎榜/★人气/3板,0.0,9.99,0.31,9.99,29.63,🟢 Safe,-,-,,86.94,,0,0,0,600783
sz300322,硕贝德,首板,0.0,10.72,28.16,-1.01,31.7,🟢 Safe,-,-,,27.05,,0,0,0,300322
sh605588,冠石科技,首板/👀焚诀预期/炸板,0.0,4.64,9.23,0.0,55.9,🟢 Safe,-,-,,9.33,,0,0,0,605588
sz000159,国际实业,1板,0.0,10.02,6.34,0.17,6.37,🟢 Safe,-,-,,13.75,,0,0,0,000159
sh600986,浙文互联,🔥焚诀,0.0,5.34,10.26,1.19,8.87,🟢 Safe,-,-,,22.34,,0,0,0,600986
sh603703,盛洋科技,1板,0.0,10.03,3.6,-0.26,16.68,🟢 Safe,-,-,,26.36,,0,0,0,603703
sz000559,万向钱潮,F佬/万向钱潮(机器人中军/优于天奇) # 复盘：侧面印证天奇不如万向/★人气,0.0,3.87,10.12,-2.69,18.51,🟢 Safe,-,-,,57.4,,0,0,0,000559
sh603601,再升科技,F佬/再升科技(博弈出狱/早了点/高位横盘) # 复盘：新开仓，博弈出狱，感觉买早了,0.0,5.19,20.9,-0.08,13.79,高危,184.34%,次日 +5.44%,30日偏离值200%,37.49,,0,0,0,603601
sh605365,立达信,🐉龙虎榜,0.0,-7.24,2.73,1.78,25.5,🟢 Safe,-,-,,-5.97,,0,0,0,605365
sh603516,淳中科技,🐉龙虎榜,0.0,-8.91,5.93,2.41,230.1,🟢 Safe,-,-,,6.36,,0,0,0,603516
sh688106,金宏气体,首板/👀焚诀预期/炸板,0.0,11.11,12.19,10.24,24.2,🟢 Safe,-,-,,22.22,,0,0,0,688106
sh688759,必贝特-U,🐉龙虎榜/2板/🔥20cm,0.0,20.0,30.24,6.09,49.68,🟢 Safe,-,-,,69.56,,0,0,0,688759
sh600775,南京熊猫,F佬/南京熊猫(脑机+航天/低位叠加/没动) # 复盘：归类为低位叠加日内强势，没动/🐉龙虎榜/★人气/4板,0.0,10.02,32.64,4.55,17.89,🟢 Safe,-,-,,63.38,,0,0,0,600775
sh688084,晶品特装,首板,0.0,10.58,4.8,-1.18,93.44,🟢 Safe,-,-,,27.89,,0,0,0,688084
sh603916,苏博特,🔥焚诀,0.0,2.81,7.98,-0.87,10.61,🟢 Safe,-,-,,9.04,,0,0,0,603916
sh688766,普冉股份,🔥焚诀,0.0,3.28,12.04,0.97,189.0,🟢 Safe,-,-,,53.17,,0,0,0,688766
sh605028,世茂能源,1板,0.0,10.01,3.95,0.48,32.3,🟢 Safe,-,-,,20.93,,0,0,0,605028
sh603776,永安行,首板/👀焚诀预期/炸板,0.0,5.27,5.04,0.87,19.39,🟢 Safe,-,-,,8.87,,0,0,0,603776
sh688037,芯源微,🐉龙虎榜/首板,0.0,13.17,9.1,4.83,215.92,🟢 Safe,-,-,,47.88,,0,0,0,688037
sh603416,信捷电气,1板,0.0,10.01,5.86,0.0,61.13,🟢 Safe,-,-,,17.17,,0,0,0,603416
sz300136,信维通信,首板,0.0,13.71,20.46,1.48,76.2,安全,66.19%,次日 +19.84%,10日偏离值100%,100.95,,0,0,0,300136
sz300170,汉得信息,首板/👀焚诀预期/炸板,0.0,13.35,30.71,4.1,22.67,🟢 Safe,-,-,,33.51,,0,0,0,300170
sh603928,兴业股份,🔥焚诀,0.0,0.46,8.58,0.52,17.5,🟢 Safe,-,-,,4.35,,0,0,0,603928
sh688809,强一股份,🐉龙虎榜,0.0,-2.05,30.94,-2.76,323.0,🟢 Safe,-,-,,0.0,,0,0,0,688809
sh603698,航天工程,F佬/航天工程(化工+航天/盘中手痒/跟随异动) # 复盘：盘中没忍住买的，属化工+航天属性,0.0,6.0,10.64,2.02,42.6,🟢 Safe,-,-,,37.73,,0,0,0,603698
sh600629,华建集团,1板,0.0,9.99,11.05,-1.1,25.0,🟢 Safe,-,-,,36.02,,0,0,0,600629
sz001267,汇绿生态,🔥焚诀,0.0,5.36,12.91,-0.67,23.6,🟢 Safe,-,-,,9.97,,0,0,0,001267
sh600845,宝信软件,1板,0.0,10.01,2.19,3.99,22.86,🟢 Safe,-,-,,14.19,,0,0,0,600845
sz300065,海兰信,🐉龙虎榜/1板/🔥20cm,0.0,20.0,25.7,0.21,22.5,🟢 Safe,-,-,,29.76,,0,0,0,300065
sh600850,电科数字,首板/👀焚诀预期/炸板,0.0,6.52,6.33,0.17,31.54,🟢 Safe,-,-,,12.4,,0,0,0,600850
sz300129,泰胜风能,🐉龙虎榜/1板/🔥20cm,0.0,19.98,25.25,-1.72,13.99,🟢 Safe,-,-,,64.59,,0,0,0,300129
sz000981,山子高科,★人气,0.0,3.51,18.98,-0.88,4.72,🟢 Safe,-,-,,31.48,,0,0,0,000981
sz300141,和顺电气,🐉龙虎榜/🔥焚诀/1板/🔥20cm,0.0,20.03,24.43,-3.98,17.5,🟢 Safe,-,-,,52.04,,0,0,0,300141
sz300102,乾照光电,🐉龙虎榜/1板/🔥20cm,0.0,20.01,24.83,-1.58,31.19,🟢 Safe,-,-,,35.31,,0,0,0,300102
sz001331,胜通能源,🐉龙虎榜,0.0,7.16,18.18,7.09,60.04,🟢 Safe,-,-,,152.69,,0,0,0,001331
sz000628,高新发展,1板,0.0,10.01,8.32,-0.52,50.77,🟢 Safe,-,-,,13.4,,0,0,0,000628
sh603496,恒为科技,首板/👀焚诀预期/炸板,0.0,5.54,10.44,0.04,29.33,🟢 Safe,-,-,,11.14,,0,0,0,603496
sh603488,展鹏科技,🐉龙虎榜/2板,0.0,10.0,14.73,-2.18,9.57,🟢 Safe,-,-,,23.96,,0,0,0,603488
sh688066,航天宏图,🐉龙虎榜/1板/航天/🔥20cm,0.0,19.99,22.67,-0.98,38.11,🟢 Safe,-,-,,46.8,,0,0,0,688066
sz000901,航天科技,1板/航天,0.0,10.0,16.05,-1.78,30.25,🟢 Safe,-,-,,35.71,,0,0,0,000901
sz300629,新劲刚,首板,0.0,13.17,29.98,-1.24,26.47,🟢 Safe,-,-,,40.2,,0,0,0,300629
sh603655,朗博科技,🔥焚诀,0.0,1.19,4.94,-0.48,42.49,🟢 Safe,-,-,,15.49,,0,0,0,603655
sz300492,华图山鼎,首板,0.0,13.66,2.47,0.86,87.45,🟢 Safe,-,-,,12.9,,0,0,0,300492
sh605298,必得科技,1板,0.0,9.99,3.54,0.1,44.14,🟢 Safe,-,-,,5.2,,0,0,0,605298
sh603878,武进不锈,🐉龙虎榜/1板,0.0,10.06,8.95,-0.25,8.75,🟢 Safe,-,-,,-10.16,,0,0,0,603878
sh688419,耐科装备,首板,0.0,11.25,15.49,-0.93,34.8,🟢 Safe,-,-,,24.82,,0,0,0,688419
sh600721,百花医药,🐉龙虎榜/📉跌停/博弈修复,0.0,-9.98,6.85,-9.98,9.92,🟢 Safe,-,-,,-5.07,,0,0,0,600721
sz300048,合康新能,首板,0.0,12.18,15.61,-0.64,7.0,🟢 Safe,-,-,,21.11,,0,0,0,300048
sh603333,尚纬股份,🐉龙虎榜/1板,0.0,10.04,8.33,-0.12,8.99,🟢 Safe,-,-,,13.51,,0,0,0,603333
sh688727,恒坤新材,🐉龙虎榜,0.0,3.13,52.85,-1.71,64.0,🟢 Safe,-,-,,26.48,,0,0,0,688727
sz000547,航天发展,★人气/航天,0.0,0.35,28.51,-2.45,36.83,极高危,191.91%,次日 +2.69%,30日偏离值200%,61.54,,0,0,0,000547
sh603938,三孚股份,1板,0.0,10.0,0.87,10.0,22.98,🟢 Safe,-,-,,18.64,,0,0,0,603938
sh688552,航天南湖,🐉龙虎榜/1板/航天/🔥20cm,0.0,20.0,25.09,-0.05,45.0,🟢 Safe,-,-,,30.62,,0,0,0,688552
sz000555,神州信息,首板/👀焚诀预期/炸板,0.0,5.53,15.18,0.47,18.12,🟢 Safe,-,-,,13.39,,0,0,0,000555
sz000859,国风新材,★人气/首板/👀焚诀预期/炸板,0.0,3.94,33.8,9.97,12.93,🟢 Safe,-,-,,22.44,,0,0,0,000859
sh600967,内蒙一机,1板,0.0,9.98,8.86,-0.35,18.73,🟢 Safe,-,-,,17.06,,0,0,0,600967
sh600869,远东股份,★人气/3板,0.0,9.97,2.17,5.14,10.92,🟢 Safe,-,-,,39.46,,0,0,0,600869
sh600880,博瑞传播,🔥焚诀,0.0,1.03,10.34,0.0,5.88,🟢 Safe,-,-,,20.0,,0,0,0,600880
sz300508,维宏股份,首板,0.0,10.83,14.21,1.58,40.03,🟢 Safe,-,-,,20.43,,0,0,0,300508
sh600879,航天电子,1板/航天,0.0,10.0,11.91,-0.97,26.08,🟢 Safe,-,-,,62.49,,0,0,0,600879
sh603598,引力传媒,🐉龙虎榜/首板/👀焚诀预期/炸板,0.0,4.2,32.4,0.0,23.57,🟢 Safe,-,-,,45.05,,0,0,0,603598
sh603667,五洲新春,持仓/五洲新春/★人气,0.0,0.45,16.02,0.01,75.94,🟢 Safe,-,-,,52.52,,0,0,0,603667
sz300123,亚光科技,首板,0.0,10.19,23.12,-1.7,9.08,🟢 Safe,-,-,,27.53,,0,0,0,300123
sz001216,华瓷股份,★人气,0.0,0.46,2.48,-0.23,17.51,🟢 Safe,-,-,,1.16,,0,0,0,001216
sh600637,东方明珠,🐉龙虎榜/2板,0.0,9.99,4.85,6.09,12.11,🟢 Safe,-,-,,31.63,,0,0,0,600637
sh603588,高能环境,首板/👀焚诀预期/炸板,0.0,9.66,10.27,3.86,9.08,🟢 Safe,-,-,,23.2,,0,0,0,603588
sh603926,铁流股份,首板/👀焚诀预期/炸板,0.0,7.3,5.93,0.24,18.09,🟢 Safe,-,-,,16.56,,0,0,0,603926
sz000798,中水渔业,★人气,0.0,-3.14,13.99,-0.08,11.43,🟢 Safe,-,-,,2.88,,0,0,0,000798
sz001215,千味央厨,1板,0.0,9.99,7.02,-0.1,44.92,🟢 Safe,-,-,,12.19,,0,0,0,001215
sz300505,川金诺,首板,0.0,10.17,35.01,7.64,26.1,🟢 Safe,-,-,,15.59,,0,0,0,300505
sh600589,大位科技,🔥焚诀/首板/👀焚诀预期/炸板,0.0,4.88,29.52,0.12,8.81,🟢 Safe,-,-,,24.08,,0,0,0,600589
sh600935,华塑股份,1板,0.0,10.0,1.51,10.0,2.75,🟢 Safe,-,-,,11.34,,0,0,0,600935
sz001231,农心科技,🐉龙虎榜/🏃方新侠离场,0.0,-1.36,38.49,-2.65,26.78,🟢 Safe,-,-,,23.35,,0,0,0,001231
sh603696,安记食品,1板,0.0,10.02,17.28,0.38,23.16,🟢 Safe,-,-,,-5.24,,0,0,0,603696
sh688516,奥特维,首板,0.0,11.85,7.7,-1.63,58.5,🟢 Safe,-,-,,36.05,,0,0,0,688516
sh605123,派克新材,1板,0.0,10.0,11.1,-0.58,113.74,🟢 Safe,-,-,,36.17,,0,0,0,605123
sz000678,襄阳轴承,首板/👀焚诀预期/炸板,0.0,5.8,22.99,0.2,15.87,🟢 Safe,-,-,,11.52,,0,0,0,000678
sz000551,创元科技,★人气,0.0,2.33,10.41,0.14,14.93,🟢 Safe,-,-,,8.35,,0,0,0,000551
sh601106,中国一重,🐉龙虎榜/2板,0.0,10.07,1.4,10.07,4.92,🟢 Safe,-,-,,20.88,,0,0,0,601106
sz300291,百纳千成,🔥焚诀,0.0,0.99,18.44,-3.58,8.17,🟢 Safe,-,-,,49.91,,0,0,0,300291
sz001208,华菱线缆,★人气/🔥焚诀/1板,0.0,9.99,16.15,-1.63,28.41,🟢 Safe,-,-,,43.2,,0,0,0,001208
sz300467,迅游科技,📉跌停/博弈修复,0.0,-9.64,12.57,-3.29,31.3,🟢 Safe,-,-,,13.16,,0,0,0,300467
sz300521,爱司凯,首板/👀焚诀预期/炸板/🔥20cm,0.0,14.1,15.86,-0.07,33.09,🟢 Safe,-,-,,19.24,,0,0,0,300521
sh688680,海优新材,首板/🔥20cm,0.0,14.2,9.07,-0.6,45.61,🟢 Safe,-,-,,21.53,,0,0,0,688680
sh600838,上海九百,持仓/上海九百/🐉龙虎榜/🔥焚诀/1板,0.0,10.0,26.47,-4.13,13.86,🟢 Safe,-,-,,15.31,,0,0,0,600838
sz300265,通光线缆,首板,0.0,10.43,25.95,-0.98,15.77,🟢 Safe,-,-,,21.68,,0,0,0,300265
